group,variable,value
Food Delivery Services,Beer, Wine & Spirits,0.0
Food Delivery Services,Persian-Iranian,0.0
Food Delivery Services,Latin American,0.0
Food Delivery Services,Tours,0.0448879131976405
Food Delivery Services,Wine Bars,0.0
Food Delivery Services,Shopping,0.0
Food Delivery Services,Portuguese,0.11229295685477887
Food Delivery Services,Meat Shops,0.0
Food Delivery Services,Mexican,0.0
Food Delivery Services,Hotels & Travel,0.0
Food Delivery Services,Performing Arts,0.0
Food Delivery Services,Venezuelan,0.0
Food Delivery Services,Steakhouses,0.0
Food Delivery Services,Afghan,0.0
Food Delivery Services,Modern European,0.0
Food Delivery Services,Convenience Stores,0.0
Food Delivery Services,Golf,0.0
Food Delivery Services,Grocery,0.0
Food Delivery Services,Event Planning & Services,0.0
Food Delivery Services,Country Dance Halls,0.11331993121780176
Food Delivery Services,Fish & Chips,0.0
Food Delivery Services,Distilleries,0.011114004697132536
Food Delivery Services,Fast Food,0.0
Food Delivery Services,Shaved Ice,0.015493625817552687
Food Delivery Services,Ethnic Food,0.0
Food Delivery Services,Bars,0.0
Food Delivery Services,Public Services & Government,0.04641148692036878
Food Delivery Services,Brasseries,0.0
Food Delivery Services,Hot Dogs,0.0
Food Delivery Services,Cinema,0.0
Food Delivery Services,Caterers,0.0
Food Delivery Services,French,0.0
Food Delivery Services,Caribbean,0.0
Food Delivery Services,Arts & Entertainment,0.0
Food Delivery Services,Arabian,0.0
Food Delivery Services,Thai,0.10051630964016055
Food Delivery Services,Butcher,0.0
Food Delivery Services,Himalayan-Nepalese,0.01631942329102304
Food Delivery Services,Brazilian,0.0
Food Delivery Services,Gluten-Free,0.0
Food Delivery Services,Jazz & Blues,0.0
Food Delivery Services,Adult Entertainment,0.11373288068156276
Food Delivery Services,Tex-Mex,0.0
Food Delivery Services,Fruits & Veggies,0.0
Food Delivery Services,Music Venues,0.0
Food Delivery Services,Korean,0.0
Food Delivery Services,Amusement Parks,0.0
Food Delivery Services,Automotive,0.0
Food Delivery Services,Tapas-Small Plates,0.0
Food Delivery Services,Scandinavian,0.02161162911228777
Food Delivery Services,Outlet Stores,0.030146430538752336
Food Delivery Services,Laotian,0.11521237685485562
Food Delivery Services,Pizza,0.0
Food Delivery Services,Buffets,0.0
Food Delivery Services,Malaysian,0.0
Food Delivery Services,Food Delivery Services,1.0
Food Delivery Services,Desserts,0.0
Food Delivery Services,Car Wash,0.0
Food Delivery Services,Creperies,0.0
Food Delivery Services,Basque,0.0
Food Delivery Services,Health Markets,0.0
Food Delivery Services,Pool Halls,0.0
Food Delivery Services,Cultural Center,0.11322521135062252
Food Delivery Services,Specialty Food,0.0
Food Delivery Services,Sushi Bars,0.0
Food Delivery Services,Piano Bars,0.11322521439876335
Food Delivery Services,Arcades,0.0
Food Delivery Services,Italian,0.0
Food Delivery Services,Cheesesteaks,0.0394390354134449
Food Delivery Services,Chicken Wings,0.0016114877798512465
Food Delivery Services,Bakeries,0.0
Food Delivery Services,Hot Pot,0.011891404993326362
Food Delivery Services,Pubs,0.0
Food Delivery Services,Shanghainese,0.012589404666612816
Food Delivery Services,Sandwiches,0.009960052211339507
Food Delivery Services,Irish,0.0
Food Delivery Services,Juice Bars & Smoothies,0.0
Food Delivery Services,Food Court,0.0
Food Delivery Services,Barbeque,0.0
Food Delivery Services,American (Traditional),0.0
Food Delivery Services,Live-Raw Food,0.0
Food Delivery Services,Kosher,0.0
Food Delivery Services,Mongolian,0.015620867621494906
Food Delivery Services,Hookah Bars,0.0
Food Delivery Services,Soup,0.0
Food Delivery Services,Chocolatiers & Shops,0.11322521439876335
Food Delivery Services,Indonesian,0.11322521439876335
Food Delivery Services,Personal Shopping,0.0392257649860984
Food Delivery Services,Tapas Bars,0.0
Food Delivery Services,Cambodian,0.11321052554275488
Food Delivery Services,Gelato,0.0
Food Delivery Services,Drugstores,0.0
Food Delivery Services,Hotels,0.0
Food Delivery Services,Fondue,0.0
Food Delivery Services,Japanese,0.0
Food Delivery Services,Cheese Shops,0.0
Food Delivery Services,Soul Food,0.0
Food Delivery Services,Mediterranean,0.03281296517935276
Food Delivery Services,Pakistani,0.0
Food Delivery Services,Casinos,0.0
Food Delivery Services,Vegetarian,0.04390597996467665
Food Delivery Services,Breakfast & Brunch,0.0
Food Delivery Services,Breweries,0.0
Food Delivery Services,Hawaiian,0.0
Food Delivery Services,Shopping Centers,0.0
Food Delivery Services,Filipino,0.0
Food Delivery Services,Salvadoran,0.0
Food Delivery Services,Vegan,0.013736285914544179
Food Delivery Services,Active Life,0.0
Food Delivery Services,Ukrainian,0.02207005849431483
Food Delivery Services,Landmarks & Historical Buildings,0.0
Food Delivery Services,Do-It-Yourself Food,0.0
Food Delivery Services,Coffee & Tea,0.0
Food Delivery Services,Chinese,0.0
Food Delivery Services,Swimming Pools,0.11322521439876335
Food Delivery Services,Cajun-Creole,0.0
Food Delivery Services,Greek,0.03943903806398314
Food Delivery Services,Ramen,0.0
Food Delivery Services,Bowling,0.0
Food Delivery Services,Spanish,0.0
Food Delivery Services,Cafes,0.0
Food Delivery Services,Cuban,0.013527983681303486
Food Delivery Services,Seafood,0.0
Food Delivery Services,Belgian,0.0
Food Delivery Services,Salad,0.08912870398172354
Food Delivery Services,Russian,0.0
Food Delivery Services,Lebanese,0.0
Food Delivery Services,German,0.0
Food Delivery Services,Comfort Food,0.0
Food Delivery Services,Cantonese,0.0
Food Delivery Services,Bubble Tea,0.0
Food Delivery Services,Singaporean,0.0
Food Delivery Services,Cocktail Bars,0.0
Food Delivery Services,Nightlife,0.0
Food Delivery Services,Ice Cream & Frozen Yogurt,0.0
Food Delivery Services,Bistros,0.0
Food Delivery Services,Local Flavor,0.0
Food Delivery Services,RV Parks,0.0
Food Delivery Services,Canadian (New),0.019348952919756832
Food Delivery Services,Diners,0.0
Food Delivery Services,Delis,0.0
Food Delivery Services,Party & Event Planning,0.0
Food Delivery Services,Festivals,0.0
Food Delivery Services,Food,0.0
Food Delivery Services,Street Vendors,0.0
Food Delivery Services,Ethiopian,0.0
Food Delivery Services,Food Trucks,0.0
Food Delivery Services,Cafeteria,0.11322521439876335
Food Delivery Services,Dim Sum,0.0
Food Delivery Services,Scottish,0.0
Food Delivery Services,Middle Eastern,0.0
Food Delivery Services,Pretzels,0.0
Food Delivery Services,Taiwanese,0.0
Desserts,Karaoke,0.0
Desserts,Seafood Markets,0.0
Desserts,British,0.0
Desserts,American (New),0.19065732852001296
Desserts,Peruvian,0.013647601041062435
Desserts,Internet Cafes,0.0
Desserts,Food Stands,0.0
Desserts,Vietnamese,0.0
Desserts,Dance Clubs,0.0
Desserts,Argentine,0.011658238414947918
Desserts,Asian Fusion,0.0
Desserts,African,0.0
Desserts,Sports Bars,0.0
Desserts,Burgers,0.0
Desserts,Halal,0.0
Desserts,Donuts,0.012762930794271647
Desserts,Szechuan,0.0
Desserts,Dive Bars,0.0
Desserts,Turkish,0.017027107250538517
Desserts,Venues & Event Spaces,0.0
Desserts,Gastropubs,0.0
Desserts,Indian,0.0
Desserts,Moroccan,0.012168787033421667
Desserts,Polish,0.01600443116957387
Desserts,Champagne Bars,0.03256785137631514
Desserts,Southern,0.0
Desserts,Lounges,0.0
Desserts,Wineries,0.0
Desserts,Tea Rooms,0.0
Desserts,Bagels,0.0
Desserts,Beer, Wine & Spirits,0.0
Desserts,Persian-Iranian,0.0
Desserts,Latin American,0.0
Desserts,Tours,0.03959324277712809
Desserts,Wine Bars,0.0
Desserts,Shopping,0.0
Desserts,Portuguese,0.09999999333379697
Desserts,Meat Shops,0.0
Desserts,Mexican,0.0
Desserts,Hotels & Travel,0.0
Desserts,Performing Arts,0.0
Desserts,Venezuelan,0.0
Desserts,Steakhouses,0.0
Desserts,Afghan,0.0
Desserts,Modern European,0.0
Desserts,Convenience Stores,0.0
Desserts,Golf,0.0
Desserts,Grocery,0.0
Desserts,Event Planning & Services,0.0
Desserts,Country Dance Halls,0.0999999934823498
Desserts,Fish & Chips,0.0
Desserts,Distilleries,0.009873710399438457
Desserts,Fast Food,0.0
Desserts,Shaved Ice,0.013560062796226015
Desserts,Ethnic Food,0.0
Desserts,Bars,0.0
Desserts,Public Services & Government,0.04109924096430389
Desserts,Brasseries,0.0
Desserts,Hot Dogs,0.0
Desserts,Cinema,0.0
Desserts,Caterers,0.0
Desserts,French,0.0
Desserts,Caribbean,0.0
Desserts,Arts & Entertainment,0.0
Desserts,Arabian,0.0
Desserts,Thai,0.0
Desserts,Butcher,0.0
Desserts,Himalayan-Nepalese,0.01441836938387305
Desserts,Brazilian,0.0
Desserts,Gluten-Free,0.0
Desserts,Jazz & Blues,0.0
Desserts,Adult Entertainment,0.09999999776685747
Desserts,Tex-Mex,0.0
Desserts,Fruits & Veggies,0.0
Desserts,Music Venues,0.0
Desserts,Korean,0.0
Desserts,Amusement Parks,0.0
Desserts,Automotive,0.0
Desserts,Tapas-Small Plates,0.0
Desserts,Scandinavian,0.019084803445325496
Desserts,Outlet Stores,0.026487637368688352
Desserts,Laotian,0.014412486826788737
Desserts,Pizza,0.0
Desserts,Buffets,0.0
Desserts,Malaysian,0.0
Desserts,Food Delivery Services,0.0
Desserts,Desserts,1.0
Desserts,Car Wash,0.0
Desserts,Creperies,0.0
Desserts,Basque,0.0
Desserts,Health Markets,0.0
Desserts,Pool Halls,0.0
Desserts,Cultural Center,0.09999998630640528
Desserts,Specialty Food,0.0
Desserts,Sushi Bars,0.0
Desserts,Piano Bars,0.09999999363067902
Desserts,Arcades,0.0
Desserts,Italian,0.0
Desserts,Cheesesteaks,0.0
Desserts,Chicken Wings,0.0
Desserts,Bakeries,0.0
Desserts,Hot Pot,0.010482471140133546
Desserts,Pubs,0.0
Desserts,Shanghainese,0.011117257503849837
Desserts,Sandwiches,0.0
Desserts,Irish,0.0
Desserts,Juice Bars & Smoothies,0.0
Desserts,Food Court,0.0
Desserts,Barbeque,0.0
Desserts,American (Traditional),0.1671269089833312
Desserts,Live-Raw Food,0.0
Desserts,Kosher,0.0
Desserts,Mongolian,0.01379517839132947
Desserts,Hookah Bars,0.0
Desserts,Soup,0.0
Desserts,Chocolatiers & Shops,0.09999999363067902
Desserts,Indonesian,0.09999999363067902
Desserts,Personal Shopping,0.0
Desserts,Tapas Bars,0.0
Desserts,Cambodian,0.09999995977417409
Desserts,Gelato,0.0
Desserts,Drugstores,0.0
Desserts,Hotels,0.0
Desserts,Fondue,0.0
Desserts,Japanese,0.0
Desserts,Cheese Shops,0.0
Desserts,Soul Food,0.0
Desserts,Mediterranean,0.0
Desserts,Pakistani,0.0
Desserts,Casinos,0.0
Desserts,Vegetarian,0.0
Desserts,Breakfast & Brunch,0.0
Desserts,Breweries,0.0
Desserts,Hawaiian,0.0
Desserts,Shopping Centers,0.0
Desserts,Filipino,0.0
Desserts,Salvadoran,0.0
Desserts,Vegan,0.0
Desserts,Active Life,0.0
Desserts,Ukrainian,0.019496108696265092
Desserts,Landmarks & Historical Buildings,0.0
Desserts,Do-It-Yourself Food,0.0
Desserts,Coffee & Tea,0.0
Desserts,Chinese,0.0
Desserts,Swimming Pools,0.09999999363067902
Desserts,Cajun-Creole,0.0
Desserts,Greek,0.0
Desserts,Ramen,0.0
Desserts,Bowling,0.0
Desserts,Spanish,0.0
Desserts,Cafes,0.0
Desserts,Cuban,0.011952060897680255
Desserts,Seafood,0.0
Desserts,Belgian,0.0
Desserts,Salad,0.0
Desserts,Russian,0.0
Desserts,Lebanese,0.0
Desserts,German,0.0
Desserts,Comfort Food,0.0
Desserts,Cantonese,0.0
Desserts,Bubble Tea,0.0
Desserts,Singaporean,0.0
Desserts,Cocktail Bars,0.0
Desserts,Nightlife,0.0
Desserts,Ice Cream & Frozen Yogurt,0.0
Desserts,Bistros,0.0
Desserts,Local Flavor,0.0
Desserts,RV Parks,0.0
Desserts,Canadian (New),0.017088000456319738
Desserts,Diners,0.0
Desserts,Delis,0.0
Desserts,Party & Event Planning,0.0
Desserts,Festivals,0.0
Desserts,Food,0.10840143551204894
Desserts,Street Vendors,0.0
Desserts,Ethiopian,0.0
Desserts,Food Trucks,0.0
Desserts,Cafeteria,0.09999999363067902
Desserts,Dim Sum,0.0
Desserts,Scottish,0.0
Desserts,Middle Eastern,0.0
Desserts,Pretzels,0.0
Desserts,Taiwanese,0.0
Car Wash,Karaoke,0.0
Car Wash,Seafood Markets,0.0
Car Wash,British,0.0
Car Wash,American (New),0.0
Car Wash,Peruvian,0.013647600501382865
Car Wash,Internet Cafes,0.0
Car Wash,Food Stands,0.0
Car Wash,Vietnamese,0.0
Car Wash,Dance Clubs,0.0
Car Wash,Argentine,0.011658238367055693
Car Wash,Asian Fusion,0.0
Car Wash,African,0.9999999826997943
Car Wash,Sports Bars,0.0
Car Wash,Burgers,0.0
Car Wash,Halal,0.0
Car Wash,Donuts,0.012762930963697149
Car Wash,Szechuan,0.0
Car Wash,Dive Bars,0.0
Car Wash,Turkish,0.01702710659632375
Car Wash,Venues & Event Spaces,0.0
Car Wash,Gastropubs,0.0
Car Wash,Indian,0.0
Car Wash,Moroccan,0.012168787367317182
Car Wash,Polish,0.016004431625646576
Car Wash,Champagne Bars,0.03256785208503172
Car Wash,Southern,0.0
Car Wash,Lounges,0.0
Car Wash,Wineries,0.0
Car Wash,Tea Rooms,0.0
Car Wash,Bagels,0.0
Car Wash,Beer, Wine & Spirits,0.0
Car Wash,Persian-Iranian,0.0
Car Wash,Latin American,0.0
Car Wash,Tours,0.057906815834771516
Car Wash,Wine Bars,0.0
Car Wash,Shopping,0.0
Car Wash,Portuguese,0.09999999794516526
Car Wash,Meat Shops,0.0
Car Wash,Mexican,0.0
Car Wash,Hotels & Travel,0.0
Car Wash,Performing Arts,0.0
Car Wash,Venezuelan,0.0
Car Wash,Steakhouses,0.0
Car Wash,Afghan,0.0
Car Wash,Modern European,0.0
Car Wash,Convenience Stores,0.0
Car Wash,Golf,0.0
Car Wash,Grocery,0.0
Car Wash,Event Planning & Services,0.0
Car Wash,Country Dance Halls,0.09999999819827714
Car Wash,Fish & Chips,0.0
Car Wash,Distilleries,0.009873710200734803
Car Wash,Fast Food,0.0
Car Wash,Shaved Ice,0.013560063574489741
Car Wash,Ethnic Food,0.0
Car Wash,Bars,0.0
Car Wash,Public Services & Government,0.04109924293918879
Car Wash,Brasseries,0.0
Car Wash,Hot Dogs,0.0
Car Wash,Cinema,0.0
Car Wash,Caterers,0.0
Car Wash,French,0.0
Car Wash,Caribbean,0.0
Car Wash,Arts & Entertainment,0.0
Car Wash,Arabian,0.0
Car Wash,Thai,0.0
Car Wash,Butcher,0.0
Car Wash,Himalayan-Nepalese,0.014418368910179943
Car Wash,Brazilian,0.0
Car Wash,Gluten-Free,0.0
Car Wash,Jazz & Blues,0.0
Car Wash,Adult Entertainment,0.09999999570493877
Car Wash,Tex-Mex,0.0
Car Wash,Fruits & Veggies,0.0
Car Wash,Music Venues,0.0
Car Wash,Korean,0.0
Car Wash,Amusement Parks,0.0
Car Wash,Automotive,0.9999999619312177
Car Wash,Tapas-Small Plates,0.0
Car Wash,Scandinavian,0.01908480554401704
Car Wash,Outlet Stores,0.02648763923124591
Car Wash,Laotian,0.014412486958137188
Car Wash,Pizza,0.0
Car Wash,Buffets,0.0
Car Wash,Malaysian,0.0
Car Wash,Food Delivery Services,0.0
Car Wash,Desserts,0.0
Car Wash,Car Wash,0.9999999942550906
Car Wash,Creperies,0.0
Car Wash,Basque,0.0
Car Wash,Health Markets,0.0
Car Wash,Pool Halls,0.0
Car Wash,Cultural Center,0.09999999773936888
Car Wash,Specialty Food,0.0
Car Wash,Sushi Bars,0.0
Car Wash,Piano Bars,0.09999999846696465
Car Wash,Arcades,0.0
Car Wash,Italian,0.0
Car Wash,Cheesesteaks,0.0
Car Wash,Chicken Wings,0.0
Car Wash,Bakeries,0.0
Car Wash,Hot Pot,0.010482409788704208
Car Wash,Pubs,0.0
Car Wash,Shanghainese,0.01106643702120245
Car Wash,Sandwiches,0.0
Car Wash,Irish,0.0
Car Wash,Juice Bars & Smoothies,0.0
Car Wash,Food Court,0.0
Car Wash,Barbeque,0.0
Car Wash,American (Traditional),0.0
Car Wash,Live-Raw Food,0.0
Car Wash,Kosher,0.0
Car Wash,Mongolian,0.013796434159539343
Car Wash,Hookah Bars,0.0
Car Wash,Soup,0.0
Car Wash,Chocolatiers & Shops,0.09999999846696465
Car Wash,Indonesian,0.09999999846696465
Car Wash,Personal Shopping,0.03728838601205332
Car Wash,Tapas Bars,0.0
Car Wash,Cambodian,0.0999996431279256
Car Wash,Gelato,0.0
Car Wash,Drugstores,0.0
Car Wash,Hotels,0.0
Car Wash,Fondue,0.0
Car Wash,Japanese,0.0
Car Wash,Cheese Shops,0.0
Car Wash,Soul Food,0.0
Car Wash,Mediterranean,0.0
Car Wash,Pakistani,0.0
Car Wash,Casinos,0.0
Car Wash,Vegetarian,0.0
Car Wash,Breakfast & Brunch,0.0
Car Wash,Breweries,0.0
Car Wash,Hawaiian,0.0
Car Wash,Shopping Centers,0.0
Car Wash,Filipino,0.0
Car Wash,Salvadoran,0.0
Car Wash,Vegan,0.0
Car Wash,Active Life,0.0
Car Wash,Ukrainian,0.019489449497585243
Car Wash,Landmarks & Historical Buildings,0.0
Car Wash,Do-It-Yourself Food,0.0
Car Wash,Coffee & Tea,0.0
Car Wash,Chinese,0.0
Car Wash,Swimming Pools,0.09999999846696465
Car Wash,Cajun-Creole,0.0
Car Wash,Greek,0.0
Car Wash,Ramen,0.0
Car Wash,Bowling,0.0
Car Wash,Spanish,0.0
Car Wash,Cafes,0.0
Car Wash,Cuban,0.011957236194091189
Car Wash,Seafood,0.0
Car Wash,Belgian,0.0
Car Wash,Salad,0.0
Car Wash,Russian,0.0
Car Wash,Lebanese,0.0
Car Wash,German,0.0
Car Wash,Comfort Food,0.0
Car Wash,Cantonese,0.0
Car Wash,Bubble Tea,0.0
Car Wash,Singaporean,0.0
Car Wash,Cocktail Bars,0.0
Car Wash,Nightlife,0.0
Car Wash,Ice Cream & Frozen Yogurt,0.0
Car Wash,Bistros,0.0
Car Wash,Local Flavor,0.0
Car Wash,RV Parks,0.0
Car Wash,Canadian (New),0.017086969397722005
Car Wash,Diners,0.0
Car Wash,Delis,0.0
Car Wash,Party & Event Planning,0.0
Car Wash,Festivals,0.0
Car Wash,Food,0.0
Car Wash,Street Vendors,0.0
Car Wash,Ethiopian,1.0
Car Wash,Food Trucks,0.0
Car Wash,Cafeteria,0.09999999846696465
Car Wash,Dim Sum,0.0
Car Wash,Scottish,0.0
Car Wash,Middle Eastern,0.0
Car Wash,Pretzels,0.0
Car Wash,Taiwanese,0.0
Creperies,Karaoke,0.0
Creperies,Seafood Markets,0.0
Creperies,British,0.879124979692588
Creperies,American (New),0.0
Creperies,Peruvian,0.013647601755074651
Creperies,Internet Cafes,0.0
Creperies,Food Stands,0.0
Creperies,Vietnamese,0.0
Creperies,Dance Clubs,0.0
Creperies,Argentine,0.01165823899468809
Creperies,Asian Fusion,0.0
Creperies,African,0.0
Creperies,Sports Bars,0.0
Creperies,Burgers,0.0
Creperies,Halal,0.0
Creperies,Donuts,0.012762931926076557
Creperies,Szechuan,0.0
Creperies,Dive Bars,0.0
Creperies,Turkish,0.017027106709219586
Creperies,Venues & Event Spaces,0.0
Creperies,Gastropubs,0.0
Creperies,Indian,0.0
Creperies,Moroccan,0.012168787646643394
Creperies,Polish,0.01600443211315301
Creperies,Champagne Bars,0.03256785241669486
Creperies,Southern,0.0
Creperies,Lounges,0.0
Creperies,Wineries,0.0
Creperies,Tea Rooms,0.0
Creperies,Bagels,0.0
Creperies,Beer, Wine & Spirits,0.0
Creperies,Persian-Iranian,0.0
Creperies,Latin American,0.0
Creperies,Tours,0.03959324401395907
Creperies,Wine Bars,0.0
Creperies,Shopping,0.0
Creperies,Portuguese,0.0999999999961618
Creperies,Meat Shops,0.0
Creperies,Mexican,0.0
Creperies,Hotels & Travel,0.0
Creperies,Performing Arts,0.0
Creperies,Venezuelan,0.0
Creperies,Steakhouses,0.0
Creperies,Afghan,0.0
Creperies,Modern European,0.0
Creperies,Convenience Stores,0.0
Creperies,Golf,0.0
Creperies,Grocery,0.0
Creperies,Event Planning & Services,0.0
Creperies,Country Dance Halls,0.0999999951373935
Creperies,Fish & Chips,0.0
Creperies,Distilleries,0.009873710442022203
Creperies,Fast Food,0.0
Creperies,Shaved Ice,0.013560063234410911
Creperies,Ethnic Food,0.0
Creperies,Bars,0.16710561602244764
Creperies,Public Services & Government,0.041099241536719115
Creperies,Brasseries,0.0
Creperies,Hot Dogs,0.0
Creperies,Cinema,0.0
Creperies,Caterers,0.0
Creperies,French,0.0
Creperies,Caribbean,0.0
Creperies,Arts & Entertainment,0.0
Creperies,Arabian,0.0
Creperies,Thai,0.0
Creperies,Butcher,0.0
Creperies,Himalayan-Nepalese,0.014418369215610363
Creperies,Brazilian,0.0
Creperies,Gluten-Free,0.0
Creperies,Jazz & Blues,0.0
Creperies,Adult Entertainment,0.1000000035626309
Creperies,Tex-Mex,0.0
Creperies,Fruits & Veggies,0.0
Creperies,Music Venues,0.0
Creperies,Korean,0.0
Creperies,Amusement Parks,0.0
Creperies,Automotive,0.0
Creperies,Tapas-Small Plates,0.0
Creperies,Scandinavian,0.019084804641678277
Creperies,Outlet Stores,0.026487639505853443
Creperies,Laotian,0.014412487228014019
Creperies,Pizza,0.0
Creperies,Buffets,0.0
Creperies,Malaysian,0.0
Creperies,Food Delivery Services,0.0
Creperies,Desserts,0.0
Creperies,Car Wash,0.0
Creperies,Creperies,0.9999999504833769
Creperies,Basque,0.0
Creperies,Health Markets,0.0
Creperies,Pool Halls,0.0
Creperies,Cultural Center,0.10000000059133171
Creperies,Specialty Food,0.1661772189064392
Creperies,Sushi Bars,0.0
Creperies,Piano Bars,0.10000000113702856
Creperies,Arcades,0.0
Creperies,Italian,0.0
Creperies,Cheesesteaks,0.0
Creperies,Chicken Wings,0.0
Creperies,Bakeries,0.0
Creperies,Hot Pot,0.010482407221160362
Creperies,Pubs,0.0
Creperies,Shanghainese,0.011164108463685643
Creperies,Sandwiches,0.0
Creperies,Irish,0.0
Creperies,Juice Bars & Smoothies,0.0
Creperies,Food Court,0.0
Creperies,Barbeque,0.0
Creperies,American (Traditional),0.2072629919992056
Creperies,Live-Raw Food,0.0
Creperies,Kosher,0.0
Creperies,Mongolian,0.013797123506433038
Creperies,Hookah Bars,0.0
Creperies,Soup,0.0
Creperies,Chocolatiers & Shops,0.10000000113702856
Creperies,Indonesian,0.10000000113702856
Creperies,Personal Shopping,0.0
Creperies,Tapas Bars,0.0
Creperies,Cambodian,0.09999999106924065
Creperies,Gelato,0.0
Creperies,Drugstores,0.0
Creperies,Hotels,0.0
Creperies,Fondue,0.0
Creperies,Japanese,0.0
Creperies,Cheese Shops,0.0
Creperies,Soul Food,0.0
Creperies,Mediterranean,0.0
Creperies,Pakistani,0.0
Creperies,Casinos,0.0
Creperies,Vegetarian,0.0
Creperies,Breakfast & Brunch,0.0
Creperies,Breweries,0.0
Creperies,Hawaiian,0.0
Creperies,Shopping Centers,0.0
Creperies,Filipino,0.0
Creperies,Salvadoran,0.0
Creperies,Vegan,0.0
Creperies,Active Life,0.0
Creperies,Ukrainian,0.01948789837778971
Creperies,Landmarks & Historical Buildings,0.0
Creperies,Do-It-Yourself Food,0.0
Creperies,Coffee & Tea,0.9974394489595415
